As_diam_km,As_dist_km,As_velocity_kmh,As_velocity_angle,As_dist_relative_flag,Coordinate_flag,Sc_diam_m,Sc_velocity_kmh,Relative_velocity,Estimated_time,New_theta,Final_Angle
45.034217,601630.16,51755.4389,72,1,1,6,64120,94026.49601,6.398517285,0.004289372,71.99571063
326.2440625,204573.74,36714.1174,-31,1,2,3,62352,95708.67658,2.137462844,0.166788839,-30.83321116
11.3120835,713917.2,83377.36218,38,0,1,4,55557,131676.898,5.421734646,0.000908178,37.99909182
118.45206,150202.74,31296.7807,-63,1,2,6,64794,83779.43891,1.792835354,0.0983366,-62.9016634
103.167431,42372.31,102773.0324,39,1,1,4,63908,157655.1536,0.268765778,2.025219864,36.97478014
271.357992,113560.72,49891.62931,15,1,1,4,57058,106038.7862,1.070935684,0.498799863,14.50120014
103.167431,212966.28,40249.08939,1,0,1,6,55701,95946.53066,2.219635025,0.048791514,0.951208486
51.7061995,96586.81,29645.29433,67,1,1,3,61698,78197.34278,1.235167418,0.096893133,66.90310687
37.45783,58685.7,31711.1756,-42,0,2,6,64063,90161.42988,0.650895844,0.219248798,-41.7807512
65.0942485,726376.32,53516.64344,-4,0,2,3,55429,108879.2972,6.671390604,0.005134802,-3.994865198
493.790371,415254.64,58046.89224,-50,0,2,7,59191,106254.7148,3.908105543,0.06813293,-49.93186707
215.547315,132065.57,35087.32513,73,0,1,3,55343,73684.76715,1.792304911,0.203571038,72.79642896
163.5093595,122316.09,16354.92895,-20,0,2,5,64542,80106.14588,1.526925165,0.195714674,-19.80428533
471.5661435,664744.76,47165.27873,48,0,1,6,62766,100627.4838,6.605996045,0.040645831,47.95935417
113.1208385,574635.92,35802.62661,-38,0,2,3,64206,95011.09207,6.048092991,0.011279352,-37.98872065
65.0942485,584065.84,28694.78832,-78,0,2,3,59661,71377.15809,8.182811639,0.006385922,-77.99361408
14.24107,687853.84,24575.93304,-42,0,2,3,55218,75299.06644,9.134958407,0.001186481,-41.99881352
311.560661,413988.92,36537.90347,80,0,1,3,61240,76566.70156,5.406905503,0.04312021,79.95687979
196.5814875,394090.16,33380.60415,70,0,1,5,56909,75182.05103,5.24181177,0.028581226,69.97141877
59.3666605,244747.16,21731.46775,-42,1,2,7,60800,78311.50255,3.125302823,0.017352134,-41.98264787
1792.844474,732661.36,6967.612809,31,1,1,6,63644,69708.84069,10.51030763,0.140205022,30.85979498
341.619472,697757.52,98695.55929,-38,0,2,3,62789,153133.5041,4.556530747,0.028052056,-37.97194794
236.3429305,440776.84,44238.79893,23,0,1,5,59406,101609.1034,4.337966041,0.030722448,22.96927755
1561.502259,131685.52,139318.1897,59,0,1,7,61709,179090.2429,0.735302593,3.60503327,55.39496673
108.029562,297091.72,5921.509422,36,1,1,4,63308,68187.4913,4.356982701,0.020834877,35.97916512
236.3429305,440776.84,44238.79894,-57,0,2,5,61013,92842.73539,4.747564127,0.030722448,-56.96927755
21.5547315,39671.6675,33707.12532,0,0,1,4,58720,92427.12532,0.429221047,0.283028763,-0.283028763
124.034533,232089.68,36987.17971,14,0,1,5,57434,93750.50033,2.475610041,0.048260397,13.9517396
78.2605,340043.4,33461.71814,27,0,1,7,61556,92624.85564,3.671189528,0.014015518,26.98598448
27.135799,56301.73,16777.76549,13,1,1,5,56831,73276.01391,0.768351429,0.140252244,12.85974776
37.45783,459491.16,47424.04731,-73,1,2,4,61139,87649.6265,5.242363012,0.004671266,-72.99532873
27.135799,316643.36,40467.86288,82,0,1,4,55467,73068.60143,4.333507879,0.004910877,81.99508912
171.215318,228883.3,51558.36817,-22,0,2,4,58373,107919.453,2.120871572,0.078848443,-21.92115156
357.7195015,420927.76,20387.96191,46,0,1,4,55017,70717.14314,5.952273258,0.048692569,45.95130743
196.5814875,352445.72,43707.39791,-79,0,2,3,64662,84676.10409,4.162280773,0.031958015,-78.96804199
41.071694,742795.12,55498.78046,-84,0,2,5,63439,88547.5369,8.388659313,0.003168467,-83.99683153
103.167431,557495.2,26413.65812,-11,0,2,3,60471,86546.23894,6.441587836,0.010603199,-10.9893968
41.071694,537783.96,22992.19585,-4,0,2,7,61128,84079.48654,6.396137538,0.004376547,-3.995623453
10.0819055,649470.48,60555.32726,76,0,1,6,58913,94147.7563,6.898416973,0.000889947,75.99911005
357.7195015,420927.76,20387.96366,-8,1,2,7,63881,84118.41911,5.00399038,0.048692978,-7.951307022
124.034533,462721.16,56199.59977,-63,0,2,3,63664,102274.9102,4.52428811,0.015358774,-62.98464123
247.48143,48841.415,37528.46875,46,1,1,6,60774,90942.5993,0.53705761,2.109176227,43.89082377
410.716941,135014.31,31020.65402,78,1,1,4,61075,74028.71026,1.823810107,0.372868985,77.62713101
187.733863,184288.62,31401.2945,88,0,1,6,59435,68182.32096,2.702879829,0.084255852,87.91574415
187.733863,187657.78,26750.62529,-38,1,2,6,60283,83012.89566,2.260585883,0.098932218,-37.90106778
3.577195,178056.72,14252.87096,6,0,1,5,63164,77353.14073,2.301868008,0.001953796,5.998046204
56.69472,66963.355,66512.36592,35,0,1,3,64782,125218.7434,0.534771019,0.353939767,34.64606023
18.7733865,398822.88,18495.73455,-24,1,2,4,60805,78065.01914,5.108855213,0.002697602,-23.9973024
41.071694,120897.43,30764.94971,-48,0,2,7,61823,85521.42135,1.41365085,0.053731162,-47.94626884
747.3819705,606461.6,67469.32604,81,0,1,3,62899,99177.27896,6.114924773,0.070609615,80.92939039
113.1208385,51334.075,46911.97255,14,1,1,4,62786,108897.4855,0.471398166,1.045040632,12.95495937
747.3819705,606461.28,67469.31259,54,1,1,6,62067,115443.7553,5.253305201,0.070609935,53.92939006
37.45783,24116.775,34111.64143,-6,1,2,3,57475,91469.29819,0.26365978,1.316991928,-4.683008072
819.488035,287178.92,26573.21503,-2,0,2,5,61313,87874.92112,3.268041853,0.195197357,-1.804802643
517.0619945,745415.84,16079.05687,-79,1,2,4,56438,61563.71269,12.10803909,0.039743869,-78.96025613
517.0619945,386101.96,75165.09551,-82,0,2,6,64432,105590.3181,3.656603814,0.081872222,-81.91812778
12.9880105,547525.96,25938.00933,78,0,1,5,56433,66829.10532,8.192926681,0.001359652,77.99864035
14.912231,635087.64,31015.82233,6,1,1,5,58344,89248.81866,7.115922088,0.00134579,5.99865421
47.1566145,69906.925,20852.01043,-19,0,2,4,57190,77205.0148,0.905471299,0.166553361,-18.83344664
410.716941,478025.36,68184.28674,21,0,1,5,64523,130486.7968,3.663400219,0.05243019,20.94756981
47.1566145,44333.85,21604.2165,-16,1,2,6,61898,82879.51473,0.534919276,0.444572926,-15.55542707
27.135799,256647.6,19660.92113,28,1,1,6,56868,74799.25467,3.431151836,0.006890176,27.99310982
297.5381215,438153.8,34233.09792,75,0,1,6,59739,76152.80315,5.753613549,0.038908777,74.96109122
35.77195,82318.83,35594.02832,83,1,1,5,55475,69467.19875,1.185002872,0.081988616,82.91801138
37.45783,117725.99,26528.46489,30,1,1,3,58537,82583.50857,1.425538731,0.049899346,29.95010065
782.6049975,362847.6,58119.41216,-88,0,2,5,60582,85403.78427,4.248612671,0.123578786,-87.87642121
566.9472025,278113.82,55317.96038,26,0,1,6,58721,111118.7861,2.502851495,0.182078386,25.81792161
32.6244065,527691,69001.87066,79,0,1,7,55407,96385.63488,5.474788859,0.003543063,78.99645694
374.578302,485354.28,46036.28201,30,1,1,4,62741,105159.701,4.615401863,0.04421923,29.95578077
54.1430375,67258.27,38976.10801,45,0,1,7,63254,94904.16315,0.708696729,0.253957753,44.74604225
17.121532,50933.185,10049.2612,87,1,1,6,56685,58084.44226,0.876881709,0.085727819,86.91427218
326.2440625,628328.92,8177.875067,-37,1,2,4,63761,70464.22481,8.916991873,0.029749775,-36.97025023
25.914487,78808.55,20498.18758,-48,0,2,7,61373,76618.53969,1.028583295,0.071485168,-47.92851483
118.45206,198061,19099.29342,44,0,1,4,60497,75412.14953,2.626380513,0.050906062,43.94909394
78.2605,421273.08,37275.6357,4,1,1,7,64471,101689.0837,4.142756181,0.010644874,3.989355126
16.8400205,625544.4,81366.43114,-44,0,2,4,59221,130614.113,4.789255812,0.001542803,-43.9984572
236.3429305,491073.4,15290.67014,55,1,1,4,62820,72677.82358,6.756853409,0.027575687,54.97242431
32.6244065,40448.5,39821.57807,84,0,1,3,57373,73178.19415,0.552739795,0.326233259,83.67376674
129.880101,299294.22,27279.01432,46,1,1,3,62142,83432.0342,3.587281826,0.027043174,45.97295683
45.034217,437571.08,52030.66951,-86,1,2,6,56807,79665.45744,5.492607387,0.005897591,-85.99410241
985.2413185,483825.96,76564.89693,-68,1,2,6,57758,111854.2222,4.325504666,0.116675288,-67.88332471
34.1619475,548689.2,47453.17832,20,1,1,6,59817,105662.3175,5.192856003,0.003567921,19.99643208
43.0073435,57754.005,15157.8569,-16,1,2,6,56146,70839.98381,0.815274113,0.20421436,-15.79578564
23.634293,129379.86,8999.06516,-67,0,2,7,59738,63794.31877,2.028078087,0.020141356,-66.97985864
493.790371,689997.36,75386.30404,-15,0,2,5,58809,133064.8384,5.185422148,0.041003636,-14.95899636
284.1467005,370174.56,6751.744651,84,1,1,6,64003,65056.20827,5.690072782,0.043981294,83.95601871
593.6666015,477896.72,62815.63794,41,1,1,3,57142,112378.5502,4.252561713,0.071175995,40.928824
541.4303755,271722.1,87059.6905,-40,1,2,3,64790,142895.1725,1.901548494,0.234251019,-39.76574898
34.1619475,71368.69,9586.88133,62,0,1,7,55511,60605.80581,1.177588336,0.090886466,61.90911353
81.9488035,103120.87,12031.52381,-31,0,2,3,64672,75240.63759,1.37054753,0.129624376,-30.87037562
11.3120835,3416.213438,33360.41342,30,1,1,7,55345,85871.57376,0.039782821,18.61827868,11.38172132
24.7481435,12819.74125,59796.02372,-33,0,2,3,57085,112070.4772,0.114389994,3.773086868,-29.22691313
37.45783,606892.96,70998.97648,55,0,1,7,60985,117162.4968,5.179925118,0.003536995,54.996463
541.4303755,271722.1,87059.68758,-82,0,2,6,64314,115213.6442,2.358419455,0.188873163,-81.81112684
34.1619475,71368.545,9586.874747,-81,0,2,3,64265,66442.88599,1.074133731,0.099628684,-80.90037132
71.374424,603946.84,36329.14027,-10,0,2,4,59728,95713.34227,6.309954554,0.006771596,-9.993228404
471.5661435,303750.06,45124.13114,-23,1,2,5,64130,107127.8553,2.835397564,0.122401213,-22.87759879
410.716941,344887.84,26736.63585,-61,1,2,5,56505,73297.46577,4.705317386,0.06823274,-60.93176726
205.846088,285961.86,83880.94353,9,1,1,3,57262,140723.3457,2.032085427,0.079189519,8.920810481
71.374424,728885.36,95553.84339,-82,0,2,5,60290,119870.5852,6.080602333,0.005610953,-81.99438905
187.733863,533713.08,34267.9727,75,1,1,5,56856,73589.62978,7.252558297,0.020154365,74.97984563
566.9472025,550221.04,91984.28198,21,1,1,5,63063,152542.0784,3.607011558,0.063860241,20.93613976
297.5381215,91798.55,59615.96935,-67,0,2,4,56687,96996.8698,0.946407345,0.76560254,-66.23439746
68.162046,278083.38,13459.22185,-56,1,2,5,60596,69030.09041,4.02843714,0.014045016,-55.98595498
74.738197,548859.96,46572.37088,-60,1,2,7,56715,89593.13014,6.126138903,0.007802693,-59.99219731
98.524132,400440.8,71892.48737,-62,0,2,3,62669,115439.4911,3.468837191,0.015856321,-61.98414368
149.122308,478283.68,37591.31753,17,1,1,4,62172,98734.37507,4.844145513,0.017864526,16.98213547
56.69472,456037.2,50398.29902,13,0,1,5,58836,108536.3283,4.201701009,0.007123664,12.99287634
103.167431,294281.76,24182.92115,13,1,1,6,63249,86982.39206,3.383233699,0.023165483,12.97683452
47.1566145,70612.795,40459.46323,-67,1,2,7,62296,86529.79988,0.816051754,0.182967861,-66.81703214
1491.223081,451584.76,41842.82794,-69,1,2,5,63441,87625.3081,5.15358827,0.189202811,-68.81079719
108.029562,340086.92,50238.76806,-37,0,2,5,64338,108747.9207,3.12729584,0.022707674,-36.97729233
24.7481435,420982.84,42367.88874,-79,0,2,6,56010,76405.15231,5.509875018,0.003369041,-78.99663096
247.48143,339333.16,14315.69111,-59,0,2,4,57393,65918.33661,5.147780989,0.041787474,-58.95821253
39.2231635,428938.16,44547.59472,5,0,1,4,60978,105427.5937,4.068556863,0.005239804,4.994760196
1712.15318,713351.44,128440.3204,-55,0,2,3,61659,171416.5317,4.161509004,0.137518974,-54.86248103
341.619472,708608.32,58813.69267,90,0,1,7,58820,83179.5819,8.519017574,0.027622823,89.97237718
156.150226,316940.04,18413.627,-80,0,2,3,64311,69901.60439,4.534088206,0.028229075,-79.97177093
215.547315,168138.5,26773.8747,53,0,1,3,63018,81968.99828,2.051245026,0.139711703,52.8602883
247.48143,366203.72,57147.35218,41,1,1,3,64051,113548.868,3.225075921,0.046844005,40.95315599
49.379037,383511.04,48015.15387,65,1,1,7,62719,93725.80222,4.09184057,0.007378177,64.99262182
10.802956,182049.44,32368.55215,-65,0,2,6,57468,76958.20908,2.365562325,0.005610852,-64.99438915
247.48143,366204.4,57147.41003,44,1,1,7,63612,111992.361,3.269905167,0.046202451,43.95379755
1877.338631,218832.76,36907.80213,-63,0,2,5,60865,84299.56457,2.59589431,0.738776825,-62.26122318
374.578302,551640.76,55265.64576,86,0,1,5,57551,82523.59136,6.684643153,0.038905845,85.96109415
196.5814875,472325.56,19241.41587,-21,1,2,4,55291,73578.23378,6.41936529,0.023846947,-20.97615305
17.121532,297977.02,17845.67283,64,1,1,4,55800,65613.70261,4.541384012,0.003292942,63.99670706
20.584609,3692.559063,33390.74348,65,1,1,4,58374,78549.0895,0.047009572,26.51441771,38.48558229
118.45206,90648.85,23539.60655,-47,0,2,5,58713,76723.42072,1.181501674,0.247248203,-46.7527518
71.374424,143831.84,29142.0318,-15,0,2,4,60514,88983.28138,1.616391729,0.068633182,-14.93136682
14.24107,5769.928125,29931.17252,12,0,1,5,59170,88665.75746,0.065075045,8.481624276,3.518375724
24.7481435,721383.6,69293.10923,39,1,1,6,59612,121554.2696,5.934662783,0.001966095,38.99803391
187.733863,472324.6,19241.38096,-55,0,2,4,55818,68687.26024,6.8764513,0.022773726,-54.97722627
19.6581485,347985.08,46503.45647,0,1,1,7,55716,102219.4565,3.404293977,0.003710893,-0.003710893
108.029562,70519.81,54515.40478,16,1,1,3,60055,113458.0329,0.621549732,0.550980834,15.44901917
142.4106985,331823.22,24452.09306,30,0,1,6,62140,84208.39839,3.94050031,0.024591042,29.97540896
650.942484,668541.8,85321.21002,72,1,1,6,59054,117818.0137,5.674359795,0.055788006,71.94421199
493.790371,545252.72,58817.3283,25,0,1,3,63974,119885.879,4.548097946,0.051888391,24.94811161
17.9284445,585806.28,61632.21874,-36,1,2,5,60068,115744.7954,5.061188955,0.001754012,-35.99824599
357.7195015,203351.24,27511.49412,29,1,1,3,61778,86870.13177,2.340864873,0.167993285,28.83200671
205.846088,608562.56,35310.79619,15,1,1,6,59861,94411.9851,6.445818921,0.019380851,14.98061915
493.790371,708795.2,10124.42014,-47,1,2,7,57271,64601.58876,10.97179208,0.039916347,-46.96008365
149.122308,155130.67,31347.23754,-88,1,2,5,57783,66692.98254,2.326041873,0.092386989,-87.90761301
118.45206,336832.28,102770.8394,56,0,1,5,57572,143155.7172,2.352908333,0.033412661,55.96658734
357.7195015,203351.24,27511.49412,55,0,1,7,62655,81608.30969,2.491795759,0.157819507,54.84218049
493.790371,708795.12,10124.42069,82,0,1,6,61906,64103.92859,11.05696851,0.039916271,81.96008373
74.738197,203581.54,35105.82075,-14,0,2,6,59687,94133.92855,2.162679739,0.037950343,-13.96204966
17.121532,387405.44,20009.31801,-13,0,2,3,60060,79683.71002,4.861789692,0.002532654,-12.99746735
1240.345333,530588,8406.960142,27,1,1,4,55094,62700.92707,8.462203429,0.133939718,26.86606028
124.034533,414081.2,33067.54382,47,0,1,7,59352,85399.86084,4.848733896,0.017163442,46.98283656
37.45783,374402.28,50339.37984,-72,1,2,7,57741,87547.02934,4.276584629,0.005733345,-71.99426666
14.24107,433357.92,20634.03219,0,0,1,4,59949,80583.03219,5.377781255,0.001883392,-0.001883392
43.0073435,16638.3725,26084.57001,81,0,1,4,64358,73127.18995,0.227526485,2.539855689,78.46014431
2155.473148,682242.32,65594.92219,-53,1,2,3,57959,110625.1309,6.167154919,0.181020331,-52.81897967
326.2440625,650117.24,79634.62343,-69,0,2,6,60305,115846.4258,5.611888634,0.028752904,-68.9712471
650.942484,617718.36,63444.19012,-49,1,2,6,64217,116167.1809,5.317494626,0.060378024,-48.93962198
284.1467005,432440.92,62146.65327,40,1,1,3,64253,118779.0062,3.640718456,0.040346156,39.95965384
650.942484,656551.6,68589.46595,52,0,1,5,63034,118327.4518,5.548599161,0.056806741,51.94319326
8.581093,678378.32,24380.60549,82,1,1,4,61591,69324.14488,9.785599536,0.000725097,81.9992749
21.5547315,21218.745,26761.48502,-78,1,2,6,61936,72398.0121,0.293084636,0.775031902,-77.2249681
49.379037,54921.215,24288.02654,-81,0,2,4,56509,64904.43318,0.846185881,0.237542169,-80.76245783
196.5814875,466407.48,6463.560606,57,0,1,3,61131,64878.16737,7.188974333,0.02414941,56.97585059
103.167431,82116.8,55481.44239,5,1,1,6,59600,114972.0507,0.714232716,0.393246577,4.606753423
23.634293,78605.12,20243.0227,89,0,1,3,55463,59372.66478,1.323927775,0.050775177,88.94922482
1031.674312,404844.28,28678.50001,73,1,1,6,63269,76722.98391,5.276701444,0.1460091,72.8539909
1298.801008,692879.2,81230.55917,68,0,1,6,64963,121540.8521,5.700792681,0.107401386,67.89259861
3115.606612,559778.88,56504.03585,-60,1,2,3,55403,96915.89949,5.775924105,0.318896178,-59.68110382
471.5661435,371990.16,27238.93912,-10,1,2,6,56007,82967.05773,4.48358867,0.072633919,-9.927366081
71.374424,336448.2,59006.91751,53,1,1,6,59711,106245.2082,3.166714111,0.014976864,52.98502314
142.4106985,455157.04,33873.24782,30,1,1,7,58836,89783.02118,5.069522433,0.017927738,29.98207226
35.77195,21517.2425,33564.41716,32,1,1,3,63150,93324.84192,0.23056286,1.612025486,30.38797451
27.135799,506214.2,77603.91059,27,1,1,5,64548,138257.8403,3.661377892,0.003273502,26.9967265
621.645246,519464.84,36908.90256,-30,1,2,4,56141,90017.0324,5.77073945,0.068566509,-29.93143349
374.578302,724318.16,20167.4784,27,1,1,5,60423,78925.22263,9.17727104,0.029630694,26.97036931
593.6666015,173617.26,94777.80966,-68,1,2,5,57541,127983.266,1.356562193,0.563485184,-67.43651482
108.029562,54195.23,71279.09051,-15,0,2,6,59858,130023.7407,0.416810266,1.069143742,-13.93085626
108.029562,513145.6,66434.23826,36,0,1,6,64503,124530.1437,4.120653722,0.012062822,35.98793718
187.733863,622546.96,59893.2332,-34,1,2,4,64388,118857.9995,5.237737156,0.017278361,-33.98272164
577.753542,167204.62,56037.21951,-20,1,2,5,62382,116625.3698,1.433689945,0.538780286,-19.46121971
41.8160125,167103.54,25576.39898,-28,0,2,6,60575,84020.04054,1.988853361,0.028131011,-27.97186899
1298.801008,479672.96,30836.93546,67,0,1,5,63760,80948.97385,5.925621255,0.155139304,66.8448607
713.7442405,519536.56,58551.79815,6,1,1,7,58562,116953.2978,4.44225661,0.078714284,5.921285716
593.6666015,684250.64,67483.13603,11,0,1,4,58479,125385.2014,5.45718819,0.049711071,10.95028893
650.942484,352939.16,67888.38817,-58,1,2,7,63095,114584.2203,3.080172462,0.133857047,-57.86614295
541.4303755,694306.64,59370.67028,-20,1,2,6,63328,120836.5558,5.745832754,0.04468059,-19.95531941
205.846088,513975.68,49934.57393,-90,1,2,4,55962,75001.38077,6.852882903,0.022947283,-89.97705272
541.4303755,279185.98,84615.34535,-42,1,2,6,62442,137519.6269,2.030153704,0.21354713,-41.78645287
45.034217,280527.2,74253.84146,15,0,1,6,57192,130340.3311,2.152267051,0.016676241,14.98332376
62.1645245,114190.43,14155.6701,-23,0,2,6,62570,75802.42427,1.506421874,0.080793616,-22.91920638
311.560661,397852.28,62751.49629,-51,1,2,3,63511,113963.1402,3.491061051,0.050146005,-50.949854
43.0073435,22610.385,31130.40495,-5,0,2,5,61312,92363.80309,0.244797034,1.737192043,-3.262807957
45.034217,334059.3,17775.35942,-57,0,2,3,57695,69005.68714,4.841040121,0.007724507,-56.99227549
35.77195,16686.66,42067.02581,33,1,1,6,62305,100238.8916,0.16646892,2.879265467,30.12073453
37.45783,98416.51,44316.61414,39,1,1,4,56626,95241.37308,1.03333779,0.082346956,38.91765304
41.071694,218180.6,45111.42688,-49,0,2,6,58077,94051.28678,2.319804518,0.018142928,-48.98185707
12.4034535,520582.2,60128.75464,36,1,1,5,59082,113376.6264,4.591618364,0.001365687,35.99863431
297.5381215,579829.04,34047.29073,-62,0,2,6,61447,83062.13557,6.980666173,0.029401819,-61.97059818
747.3819705,658552.44,75772.47744,80,1,1,7,58528,103475.5479,6.364329094,0.065024813,79.93497519
284.1467005,383544.8,30770.18604,-32,0,2,6,64973,92515.85631,4.145719613,0.042448122,-31.95755188
326.2440625,618002.2,101076.8983,68,1,1,4,64710,138939.8853,4.447982654,0.030246889,67.96975311
